Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785236479,10,POST,POST /api/v1/auth/login,1.800000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236479,10,POST,POST /api/v1/tickets/[id]/claim,3.000000,0.800000,13,18,23,25,37,42,54,54,54,54,54,38,11,14,15.936134211522969,1.3808999210596085,54.0030999109149,417.0263157894737
1785236479,10,POST,POST /api/v1/tickets/submit,11.900000,2.400000,24,28,31,34,44,50,64,90,96,96,96,150,32,25,27.358048005650442,1.4285000506788492,139.60180012509227,355.9866666666667
1785236479,10,P5,concurrent claim invariant,1.500000,0.500000,17,23,25,29,38,54,54,54,54,54,54,19,7,18,19.173321069071168,1.972300000488758,54.41330000758171,0.0
1785236479,10,,Aggregated,30.700000,5.900000,22,29,39,42,57,87,110,130,270,270,270,396,77,25,36.48622853697908,1.2179999612271786,270.4420001246035,3192.156565656566
1785236480,10,GET,GET /api/v1/tickets/[id]/workflow,6.000000,1.600000,7,8,10,11,14,19,21,21,21,21,21,80,18,7,8.03680500248447,1.4454999472945929,21.220500115305185,633.675
1785236480,10,GET,GET /api/v1/tickets/queue,7.000000,0.900000,56,70,100,110,130,160,230,270,270,270,270,94,12,48,59.031959578513785,1.2179999612271786,270.4420001246035,12963.77659574468
1785236480,10,POST,POST /api/v1/auth/login,1.200000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236480,10,POST,POST /api/v1/tickets/[id]/claim,2.600000,0.800000,13,17,20,25,37,42,54,54,54,54,54,40,12,14,15.464590006740764,1.3808999210596085,54.0030999109149,420.925
1785236480,10,POST,POST /api/v1/tickets/submit,12.600000,2.700000,24,27,32,36,46,55,65,90,96,96,96,160,35,25,27.90990625799168,1.3933000154793262,139.60180012509227,354.84375
1785236480,10,P5,concurrent claim invariant,1.300000,0.500000,13,19,25,29,38,54,54,54,54,54,54,20,8,17,18.792690010741353,1.972300000488758,54.41330000758171,0.0
1785236480,10,,Aggregated,30.700000,6.500000,20,28,41,47,64,110,140,170,270,270,270,424,85,24,37.02202193792646,1.2179999612271786,270.4420001246035,3183.610849056604
1785236481,10,GET,GET /api/v1/tickets/[id]/workflow,6.000000,1.700000,7,9,10,12,18,21,21,23,23,23,23,84,19,7,8.199282145748535,1.4454999472945929,22.828600136563182,632.8690476190476
1785236481,10,GET,GET /api/v1/tickets/queue,7.000000,1.000000,59,87,110,120,160,210,270,270,270,270,270,103,15,49,63.173978643726954,1.2179999612271786,274.04219983145595,12715.291262135923
1785236481,10,POST,POST /api/v1/auth/login,0.600000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236481,10,POST,POST /api/v1/tickets/[id]/claim,2.800000,1.100000,2,3,11,11,17,42,54,54,54,54,54,44,15,14,14.57357727816667,1.3808999210596085,54.0030999109149,413.79545454545456
1785236481,10,POST,POST /api/v1/tickets/submit,13.000000,3.200000,23,26,32,39,46,65,96,100,150,150,150,170,36,25,29.109310598441343,1.3933000154793262,150.5903999786824,356.3176470588235
1785236481,10,P5,concurrent claim invariant,1.400000,0.700000,10,12,13,13,17,54,54,54,54,54,54,22,10,17,17.98950910398906,1.972300000488758,54.41330000758171,0.0
1785236481,10,,Aggregated,30.800000,7.700000,20,27,42,49,87,120,170,230,270,270,270,453,95,24,38.02784812836096,1.2179999612271786,274.04219983145595,3197.719646799117
